Player,S#,Division,Tier,Position,Win %
Ronbon,40,H47,H,2,0.69
Samothy,40,H47,H,3,0.5
AvinaashAnand,40,H47,H,4,0.4
Zingaro,40,H47,H,5,0.13
Kuo Chong Chin,40,H48,H,1,0.67
Boydd,40,H48,H,2,0.54
nikhil532,40,H48,H,3,0.29
Jev989,40,H49,H,1,0.7
dominationnation,40,H49,H,2,0.7
DefMike,40,H49,H,3,0.53
YodWisdom,40,H49,H,4,0.43
kpk,40,H49,H,5,0.33
Berger77,40,H49,H,6,0.3
TheMooche,40,H50,H,1,0.72
Katrin90,40,H50,H,2,0.63
LaBaguette,40,H50,H,3,0.6
SuperGraceless,40,H50,H,4,0.53
schipje,40,H50,H,5,0.27
Jackjoab,40,H50,H,6,0.25
Lukas567,40,H51,H,1,0.77
Cattallia,40,H51,H,2,0.7
Zeej96,40,H51,H,3,0.52
EmmiPlays2000,40,H51,H,4,0.42
Elviernestocajugar,40,H51,H,5,0.37
pandaface.,40,H51,H,6,0.23
nomi,40,H52,H,1,0.65
zonnestraal,40,H52,H,2,0.63
hobitermes,40,H52,H,3,0.55
zwiebacke,40,H52,H,4,0.48
proxynick,40,H52,H,5,0.45
seakaygeez,40,H52,H,6,0.23
Cyber28,40,H53,H,1,0.6
janlasse,40,H53,H,2,0.55
Pyruet,40,H53,H,3,0.52
CF6,40,H53,H,4,0.38
HannaP,40,H53,H,5,0.33
FRIETHEAD,40,H53,H,6,0.62
-Ali-,40,H54,H,1,0.72
Warryx,40,H54,H,2,0.6
Mythrix,40,H54,H,3,0.53
Beth,40,H54,H,4,0.45
Poetje,40,H54,H,5,0.42
Nomis Retep,40,H54,H,6,0.28
fika monster,40,H55,H,1,0.64
tdpf103,40,H55,H,2,0.5
Whomanist,40,H55,H,3,0.44
Burly_Steve,40,H55,H,4,0.42
missvictoriang,40,H56,H,1,0.73
GayAndSebastian,40,H56,H,2,0.63
StingrayCommander1,40,H56,H,3,0.62
snharrison66,40,H56,H,4,0.47
jaz92,40,H56,H,5,0.28
Denise,40,H56,H,6,0.27
doldendude,40,H57,H,1,0.77
Ireth,40,H57,H,2,0.63
Wilkotek,40,H57,H,3,0.57
Altar Keane,40,H57,H,4,0.48
InspiringLeader,40,H57,H,5,0.38
kingskid2002,40,H57,H,6,0.17
Rotte,40,H58,H,1,0.78
JeroenR,40,H58,H,2,0.62
Domocobra,40,H58,H,3,0.62
FWood,40,H58,H,4,0.5
Betira,40,H58,H,5,0.25
Marliz3e,40,H58,H,6,0.23
jaywood98,40,H59,H,1,0.85
misakimi,40,H59,H,2,0.58
grebst,40,H59,H,3,0.48
Cavedweller,40,H59,H,4,0.42
Birgit98,40,H59,H,5,0.17
Druidas,40,H60,H,1,0.75
Jackass,40,H60,H,2,0.65
charlieh92,40,H60,H,3,0.57
Condu,40,H60,H,4,0.4
Hyogaah,40,H60,H,5,0.37
McDuggan33,40,H60,H,6,0.27
StavroX,40,H61,H,1,0.62
Donkey-Dude,40,H61,H,2,0.6
karinnl,40,H61,H,3,0.52
miso70,40,H61,H,4,0.48
Dr_Phibes,40,H61,H,5,0.45
JanWafel,40,H61,H,6,0.33
purple_bag,40,H62,H,1,0.68
sgraaf,40,H62,H,2,0.63
Dawg111,40,H62,H,3,0.52
Nikkicola11,40,H62,H,4,0.47
CaptainHorizons,40,H62,H,5,0.42
MamaR,40,H62,H,6,0.28
eddwhite1,40,H63,H,1,0.67
thommyp,40,H63,H,2,0.67
Mortesar,40,H63,H,3,0.48
Daniel Bo,40,H63,H,4,0.35
Goody2shoes15,40,H63,H,5,0.33
Hoffnung,40,H64,H,1,0.63
Robert_OF,40,H64,H,2,0.53
Usernamegottaken,40,H64,H,3,0.52
Ray-am83,40,H64,H,4,0.5
cavemanrot,40,H64,H,5,0.5
niramsor,40,H64,H,6,0.32
Mic Qsenoch,39,A1,A,1,0.67
nasmith99,39,A1,A,2,0.61
E.Honda,39,A1,A,3,0.58
wharf_rat,39,A1,A,4,0.51
RTT,39,A1,A,5,0.47
markus,39,A1,A,6,0.36
Sicomatic,39,A1,A,7,0.29
JNails,39,B1,B,1,0.6
Bryan,39,B1,B,2,0.55
SamE,39,B1,B,3,0.53
drsteelhammer,39,B1,B,4,0.5
kaplane,39,B1,B,5,0.5
Jean-Michel,39,B1,B,6,0.32
xyrix,39,B2,B,1,0.62
H.exe,39,B2,B,2,0.57
Apostolosoruler,39,B2,B,3,0.5
Burning Skull,39,B2,B,4,0.45
topher1588,39,B2,B,5,0.43
Shakalaki,39,B2,B,6,0.43
swordfishtrombone,39,C1,C,1,0.63
gamesou,39,C1,C,2,0.63
Personman,39,C1,C,3,0.47
bluey_the_bear,39,C1,C,4,0.47
skumpy,39,C1,C,5,0.43
marfik57,39,C1,C,6,0.37
707090,39,C2,C,1,0.63
crabcat2,39,C2,C,2,0.63
elementmario222,39,C2,C,3,0.58
Lemonspawn,39,C2,C,4,0.47
young_nick,39,C2,C,5,0.43
tufftaeh,39,C2,C,6,0.4
nessuno,39,C2,C,7,0.36
nerdbound,39,C3,C,1,0.78
Puzzle Box,39,C3,C,2,0.5
catoftheyear,39,C3,C,3,0.5
pqr4,39,C3,C,4,0.47
mikechike,39,C3,C,5,0.47
jdawson7,39,C3,C,6,0.47
jmclaus,39,C3,C,7,0.31
singletee,39,C4,C,1,0.64
jonts,39,C4,C,2,0.64
Earl,39,C4,C,3,0.53
aku chi,39,C4,C,4,0.53
Sharur,39,C4,C,5,0.42
crlundy,39,C4,C,6,0.4
Cave-o-sapien,39,C4,C,7,0.35
La-Ya,39,D1,D,1,0.65
Fircoal,39,D1,D,2,0.63
Ravenshard,39,D1,D,3,0.5
lrlusher,39,D1,D,4,0.47
fiercelord,39,D1,D,5,0.43
anovis,39,D1,D,6,0.32
bobbydj18,39,D2,D,1,0.73
hakha3,39,D2,D,2,0.57
Anders,39,D2,D,3,0.53
skizelo,39,D2,D,4,0.52
nottoobad,39,D2,D,5,0.43
MVoltaire,39,D2,D,6,0.22
rsilverstein12,39,D3,D,1,0.7
LaLight,39,D3,D,2,0.7
Gazbag,39,D3,D,3,0.55
missouriben,39,D3,D,4.5,0.35
Spiraler,39,D3,D,4.5,0.35
Sharapopovamaria,39,D3,D,6,0.35
amoffett11,39,D4,D,1,0.65
pppppppppp,39,D4,D,2,0.63
sab4005,39,D4,D,3,0.52
sdrawkcab,39,D4,D,4,0.47
Gasku,39,D4,D,5,0.4
khz,39,D4,D,6,0.33
Micha1980,39,E1,E,1,0.6
Magyi,39,E1,E,2,0.6
Card Master,39,E1,E,3,0.57
dryope,39,E1,E,4,0.43
della,39,E1,E,5,0.4
Shiz,39,E1,E,6,0.4
SimonWyeJR,39,E2,E,1,0.61
ced,39,E2,E,2,0.61
Jimmmy,39,E2,E,3,0.54
mistgun,39,E2,E,4,0.5
robertox,39,E2,E,5,0.44
34Witches,39,E2,E,6,0.4
Napoleon1805,39,E2,E,7,0.39
sweetjohn33,39,E3,E,1,0.68
eh1414,39,E3,E,2,0.65
alibby1152,39,E3,E,3,0.58
MVP,39,E3,E,4,0.5
Host,39,E3,E,5,0.44
malmerung,39,E3,E,6,0.33
Malta,39,E3,E,7,0.31
TonyWild,39,E4,E,1,0.62
topAAs,39,E4,E,2,0.57
hierarch,39,E4,E,3,0.55
JPreto,39,E4,E,4,0.48
graceg,39,E4,E,5,0.43
stonedmason,39,E4,E,6,0.35
schadd,39,E5,E,1,0.81
Saaket,39,E5,E,2,0.69
DividedSpy,39,E5,E,3,0.61
Moonshadow70,39,E5,E,4,0.36
bizaff,39,E5,E,5,0.36
Luther,39,E5,E,6,0.33
vmaria22,39,E5,E,7,0.33
S_Smart,39,E6,E,1,0.61
folivora,39,E6,E,2,0.59
FarmerBen,39,E6,E,3,0.58
mstang107,39,E6,E,4,0.51
DumpTruck82,39,E6,E,5,0.41
oshiimine,39,E6,E,6,0.33
ricardo.thaler,39,E6,E,7,0.45
jppbkm,39,E7,E,1,0.67
DaveDave,39,E7,E,2,0.64
Yodzeity,39,E7,E,3,0.53
DDL,39,E7,E,4,0.5
TrinaCat,39,E7,E,5,0.44
CoweringCow,39,E7,E,6,0.39
EyeVanMaliceSon,39,E7,E,7,0.33
knaacku,39,E8,E,1,0.75
catstealer419,39,E8,E,2,0.72
NBSchlueter,39,E8,E,3,0.58
GaryOfPgh2,39,E8,E,4,0.43
eskoglund,39,E8,E,5,0.42
Gold22,39,E8,E,6,0.32
Redly,39,E8,E,7,0.28
namek,39,F1,F,1,0.67
oemel09,39,F1,F,2,0.6
Ares,39,F1,F,3,0.57
Acalc79,39,F1,F,4,0.52
Livo,39,F1,F,5,0.35
mikedolph,39,F1,F,6,0.3
ravivas,39,F2,F,1,0.76
harkne,39,F2,F,2,0.64
Iras42,39,F2,F,3,0.58
Ingix,39,F2,F,4,0.47
ereboss,39,F2,F,5,0.42
Jonas92,39,F2,F,6,0.23
Risolan,39,F2,F,7,0.4
scolapasta,39,F3,F,1,0.64
sparrowhawk73,39,F3,F,2,0.61
universalflamez,39,F3,F,3,0.58
mikaelsson,39,F3,F,4,0.54
UltimateGeek,39,F3,F,5,0.49
MtMagus,39,F3,F,6,0.44
Jackblack,39,F3,F,7,0.19
bladebandit,39,F4,F,1,0.6
Thabo,39,F4,F,2,0.56
Schlafi,39,F4,F,3,0.54
blablablabla,39,F4,F,4,0.46
Savaahn,39,F4,F,5,0.33
real77,39,F5,F,1,0.53
hoget10,39,F5,F,2,0.53
Nez477,39,F5,F,3,0.5
jgoyes,39,F5,F,4,0.5
scottc,39,F5,F,5,0.47
the jesters girl,39,F5,F,6,0.47
billdacat,39,F6,F,1,0.64
alexconga,39,F6,F,2,0.61
karenttrouble,39,F6,F,3,0.56
BobMathrotus,39,F6,F,4,0.44
aesthephile,39,F6,F,5,0.44
DerpKaiser,39,F6,F,6,0.43
Jimbuck,39,F6,F,7,0.38
HRoll,39,F7,F,1,0.77
bumbugler,39,F7,F,2,0.75
alion8me,39,F7,F,3,0.47
ScoopyPls,39,F7,F,4,0.38
AurellHarmonics,39,F7,F,5,0.33
Fullwagon,39,F7,F,6,0.3
seanahan,39,F8,F,1,0.85
jxcn17,39,F8,F,2,0.5
TeakPitkin,39,F8,F,3,0.46
erinblack,39,F8,F,4,0.35
bigmoose,39,F8,F,5,0.33
Hackybaby,39,G1,G,1,0.75
Plazek,39,G1,G,2,0.67
noisenow42,39,G1,G,3,0.58
Absurdicus,39,G1,G,4,0.53
phyphor,39,G1,G,5,0.38
zwiebacke,39,G1,G,6,0.35
Beth,39,G1,G,7,0.25
britishsensation,39,G2,G,1,0.61
AcceptableBunny,39,G2,G,2,0.54
louda,39,G2,G,3,0.5
chrismertens,39,G2,G,4,0.49
go1964,39,G2,G,5,0.46
Cattallia,39,G2,G,6,0.46
Cyber28,39,G2,G,7,0.44
OG Patrik,39,G3,G,1,0.63
chocojoe,39,G3,G,2,0.6
Alipata,39,G3,G,3,0.53
cruiskeen,39,G3,G,4,0.5
Katrin90,39,G3,G,5,0.42
Zodians,39,G3,G,6,0.32
Dominion Beast,39,G4,G,1,0.64
dylanmatthews,39,G4,G,2,0.61
littlestdube,39,G4,G,3,0.6
DaveDude,39,G4,G,4,0.51
maddogger7,39,G4,G,5,0.43
theshampooguy,39,G4,G,6,0.43
Squonk2,39,G4,G,7,0.28
_DumbOnion_,39,G5,G,1,0.64
Briawna,39,G5,G,2,0.58
Swoosh,39,G5,G,3,0.54
leapoffaith24,39,G5,G,4,0.53
DesertWhale,39,G5,G,5,0.49
rockitman,39,G5,G,6,0.44
Alphy,39,G5,G,7,0.28
theschnitz,39,G6,G,1,0.8
Hamlet the Dane,39,G6,G,2,0.6
alexgor23,39,G6,G,3,0.53
ReedBros,39,G6,G,4,0.43
ACuriousParadox,39,G6,G,5,0.4
jrh150482,39,G6,G,6,0.23
cferens,39,G7,G,1,0.73
spineflu,39,G7,G,2,0.7
trollolol,39,G7,G,3,0.52
jdizzle,39,G7,G,4,0.4
supernick,39,G7,G,5,0.33
Witz,39,G7,G,6,0.32
troth20,39,G8,G,1,0.64
tgtaft,39,G8,G,2.5,0.56
mcpep4b05,39,G8,G,2.5,0.56
NotAVan,39,G8,G,4,0.53
AJay887,39,G8,G,5,0.53
mattmm,39,G8,G,6,0.42
StrongBelwas,39,G8,G,7,0.28
xCaivio,39,H1,H,1,0.63
farrmich,39,H1,H,2,0.55
Usernamegottaken,39,H1,H,3,0.48
iparres,39,H1,H,4,0.47
grebst,39,H1,H,5,0.47
Whomanist,39,H1,H,6,0.4
malgorza,39,H2,H,1,0.67
bonxie,39,H2,H,2,0.65
Ray-am83,39,H2,H,3,0.5
severly,39,H2,H,4,0.45
risolanweiss,39,H2,H,5,0.4
Pyruet,39,H2,H,6,0.33
Hankiepankie,39,H3,H,1,0.73
avsparry,39,H3,H,2,0.62
eddwhite1,39,H3,H,3,0.58
Hyogaah,39,H3,H,4,0.42
InspiringLeader,39,H3,H,5,0.35
Elviernestocajugar,39,H3,H,6,0.3
Osti92,39,H4,H,1,0.7
Drkschneider,39,H4,H,2,0.55
Das B13st,39,H4,H,3,0.55
Mikebones404,39,H4,H,4,0.47
Marliz3e,39,H4,H,5,0.4
Nomis Retep,39,H4,H,6,0.33
UNBR34K4BL3,39,H5,H,1,0.65
madronefive,39,H5,H,2,0.63
Kuo Chong Chin,39,H5,H,3,0.53
Durgle,39,H5,H,4,0.45
ossan,39,H5,H,5,0.43
BloodPlum,39,H5,H,6,0.3
turbobaseball,39,H6,H,1,0.83
BostonQuad,39,H6,H,2,0.7
hughythegreat,39,H6,H,3,0.53
chadnov,39,H6,H,4,0.43
AAsmiles,39,H6,H,5,0.3
Greta_X,39,H6,H,6,0.2
khalnayak,39,H7,H,1,0.77
kamsc88,39,H7,H,2,0.58
joemar194,39,H7,H,3,0.53
SamSmith2505,39,H7,H,4,0.5
crazyjok3r,39,H7,H,5,0.35
jdathescore,39,H7,H,6,0.27
sportingelijah,39,H8,H,1,0.65
jimbobrady,39,H8,H,2,0.57
masedoggy,39,H8,H,3,0.52
robert7,39,H8,H,4,0.46
cj_punzalan,39,H8,H,5,0.43
Darklight,39,H8,H,6,0.37
jdizzle111,39,H9,H,1,0.73
shmuelic,39,H9,H,2,0.68
Smogilski,39,H9,H,3,0.47
YodWisdom,39,H9,H,4,0.43
RainbowChalice,39,H9,H,5,0.37
nomi,39,H9,H,6,0.32
IamAnoob1,39,H10,H,1,0.83
schorn,39,H10,H,2,0.62
gsusie1,39,H10,H,3,0.5
bjtait15,39,H10,H,4,0.45
batmanthehorse,39,H10,H,5,0.37
bozu69,39,H10,H,6,0.23
rohanz7,39,H11,H,1,0.88
Flatirons,39,H11,H,2,0.55
Rozyroz,39,H11,H,3,0.47
brev100,39,H11,H,4,0.38
cevan917,39,H11,H,5,0.37
Snowdrop,39,H11,H,6,0.35
nepstein,39,H12,H,1,0.7
Ok play saboteur,39,H12,H,2,0.53
gfroese,39,H12,H,3,0.53
Dbloslim,39,H12,H,4,0.48
Bob1,39,H12,H,5,0.42
areeder808,39,H12,H,6,0.33
wwwdotwww,39,H13,H,1,0.7
dfodavid,39,H13,H,2,0.58
isiahw1,39,H13,H,3,0.58
natep1098,39,H13,H,4,0.5
phillipvn1,39,H13,H,5,0.38
Provinceable,39,H13,H,6,0.25
KarratKake,39,H14,H,1,0.8
gugucool,39,H14,H,2,0.68
dejojam1,39,H14,H,3,0.45
Nikkicola11,39,H14,H,4,0.43
dbiddy,39,H14,H,5,0.33
SuperGraceless,39,H14,H,6,0.3
zomshow,39,H15,H,1,0.62
Aharow21,39,H15,H,2,0.6
cfred,39,H15,H,3,0.57
SilverSmith,39,H15,H,4,0.45
DefMike,39,H15,H,5,0.43
ychen070,39,H15,H,6,0.33
Melkordom,39,H16,H,1,0.68
odddity111,39,H16,H,2,0.55
bell22,39,H16,H,3,0.55
McWaffle,39,H16,H,4,0.43
mjauron5,39,H16,H,5,0.4
Lorettamm,39,H16,H,6,0.38
Mic Qsenoch,38,A1,A,1,0.58
markus,38,A1,A,2,0.57
RTT,38,A1,A,3,0.57
Sicomatic,38,A1,A,4,0.47
Bryan,38,A1,A,5,0.42
xyrix,38,A1,A,6,0.4
wharf_rat,38,B1,B,1,0.65
Burning Skull,38,B1,B,2,0.6
JNails,38,B1,B,3,0.55
H.exe,38,B1,B,4,0.5
mikechike,38,B1,B,5,0.37
jonts,38,B1,B,6,0.33
nasmith99,38,B2,B,1,0.7
kaplane,38,B2,B,2,0.57
Shakalaki,38,B2,B,3,0.52
tracer,38,B2,B,4,0.45
skumpy,38,B2,B,5,0.4
aku chi,38,B2,B,6,0.37
topher1588,38,C1,C,1,0.67
Personman,38,C1,C,2,0.53
singletee,38,C1,C,3,0.52
Earl,38,C1,C,4,0.48
pppppppppp,38,C1,C,5,0.42
Rabid,38,C1,C,6,0.38
SamE,38,C2,C,1,0.68
pqr4,38,C2,C,2,0.6
gamesou,38,C2,C,3,0.5
Sharur,38,C2,C,4,0.45
joshnicholas,38,C2,C,5,0.4
Gazbag,38,C2,C,6,0.37
Apostolosoruler,38,C3,C,1,0.62
swordfishtrombone,38,C3,C,2,0.53
Puzzle Box,38,C3,C,3,0.53
jmclaus,38,C3,C,4,0.5
rsilverstein12,38,C3,C,5,0.43
amoffett11,38,C3,C,6,0.38
Jean-Michel,38,C4,C,1,0.55
Lemonspawn,38,C4,C,2,0.55
tufftaeh,38,C4,C,3,0.55
young_nick,38,C4,C,4,0.52
Fircoal,38,C4,C,5,0.52
Anders,38,C4,C,6,0.32
nerdbound,38,D1,D,1,0.83
bobbydj18,38,D1,D,2,0.63
missouriben,38,D1,D,3,0.5
mstang107,38,D1,D,4,0.37
catstealer419,38,D1,D,5,0.33
scolapasta,38,D1,D,6,0.33
Cave-o-sapien,38,D2,D,1,0.67
sab4005,38,D2,D,2,0.57
Ravenshard,38,D2,D,3,0.55
nottoobad,38,D2,D,4,0.48
alibby1152,38,D2,D,5,0.4
real77,38,D2,D,6,0.33
707090,38,D3,D,1,0.8
Spiraler,38,D3,D,2,0.53
sdrawkcab,38,D3,D,3,0.53
anovis,38,D3,D,4,0.47
DaveDave,38,D3,D,5,0.43
UltimateGeek,38,D3,D,6,0.23
jdawson7,38,D4,D,1,0.68
fiercelord,38,D4,D,2,0.67
lrlusher,38,D4,D,3,0.6
bizaff,38,D4,D,4,0.43
eskoglund,38,D4,D,5,0.42
karenttrouble,38,D4,D,6,0.2
crlundy,38,D5,D,1,0.67
skizelo,38,D5,D,2,0.53
khz,38,D5,D,3,0.52
MVP,38,D5,D,4,0.5
stonedmason,38,D5,D,5,0.42
Schlafi,38,D5,D,6,0.37
catoftheyear,38,D6,D,1,0.67
Sharapopovamaria,38,D6,D,2,0.6
heth,38,D6,D,3,0.53
Micha1980,38,D6,D,4,0.52
JPreto,38,D6,D,5,0.35
mikedolph,38,D6,D,6,0.33
marfik57,38,D7,D,1,0.54
Gasku,38,D7,D,2,0.54
MVoltaire,38,D7,D,3,0.54
robertox,38,D7,D,4,0.46
eh1414,38,D7,D,5,0.42
GaryOfPgh2,38,E1,E,1,0.75
folivora,38,E1,E,2,0.69
erinblack,38,E1,E,3,0.52
Nez477,38,E1,E,4,0.29
AJay887,38,E1,E,5,0.25
barbazul,38,E2,E,1,0.67
Redly,38,E2,E,2,0.6
bigmoose,38,E2,E,3,0.54
2hott4gamez,38,E2,E,4,0.38
trollolol,38,E2,E,5,0.31
CoweringCow,38,E3,E,1,0.73
Gold22,38,E3,E,2,0.67
MtMagus,38,E3,E,3,0.6
bitless,38,E3,E,4,0.38
dsjdom,38,E3,E,5,0.33
Witz,38,E3,E,6,0.28
Luther,38,E4,E,1,0.6
oshiimine,38,E4,E,2,0.57
jgoyes,38,E4,E,3,0.53
hoget10,38,E4,E,4,0.53
nausikaa,38,E4,E,5,0.47
tgtaft,38,E4,E,6,0.3
graceg,38,E5,E,1,0.65
malmerung,38,E5,E,2,0.58
alion8me,38,E5,E,3,0.58
bazkitcase5,38,E5,E,4,0.5
dylanmatthews,38,E5,E,5,0.47
leapoffaith24,38,E5,E,6,0.22
DumpTruck82,38,E6,E,1,0.7
Yodzeity,38,E6,E,2,0.67
universalflamez,38,E6,E,3,0.57
Savaahn,38,E6,E,4,0.48
alexgor23,38,E6,E,5,0.4
DaveDude,38,E6,E,6,0.18
mfmartian,38,E7,E,1,0.79
vmaria22,38,E7,E,2,0.56
BobMathrotus,38,E7,E,3,0.48
Jimbuck,38,E7,E,4,0.42
Giga13,38,E7,E,5,0.25
jppbkm,38,E8,E,1,0.79
TrinaCat,38,E8,E,2,0.58
bumbugler,38,E8,E,3,0.5
AurellHarmonics,38,E8,E,4,0.42
FlaverMe,38,E8,E,5,0.21
knaacku,38,E9,E,1,0.77
sweetjohn33,38,E9,E,2,0.5
the jesters girl,38,E9,E,3,0.46
TeakPitkin,38,E9,E,4,0.4
Cobun13,38,E9,E,5,0.38
hierarch,38,E10,E,1,0.7
TonyWild,38,E10,E,2,0.67
stencrad,38,E10,E,3,0.5
Thabo,38,E10,E,4,0.48
Briawna,38,E10,E,5,0.42
jrh150482,38,E10,E,6,0.23
Malta,38,E11,E,1,0.77
Host,38,E11,E,2,0.62
janttac,38,E11,E,3,0.45
billdacat,38,E11,E,4,0.35
Jampee,38,E11,E,5,0.3
notmorenames,38,E11,E,6,0.52
Magyi,38,E12,E,1,0.77
dryope,38,E12,E,2,0.67
Dominionplayer10,38,E12,E,3,0.57
Livo,38,E12,E,4,0.45
go1964,38,E12,E,5,0.28
cruiskeen,38,E12,E,6,0.27
della,38,E13,E,1,0.65
SimonWyeJR,38,E13,E,2,0.58
Copparking,38,E13,E,3,0.53
sparrowhawk73,38,E13,E,4,0.5
noisenow42,38,E13,E,5,0.43
zwiebacke,38,E13,E,6,0.3
ced,38,E14,E,1,0.73
34Witches,38,E14,E,2,0.62
Ares,38,E14,E,3,0.55
mikaelsson,38,E14,E,4,0.43
RoSaLuN,38,E14,E,5,0.33
Cattallia,38,E14,E,6,0.33
mistgun,38,E15,E,1,0.73
topAAs,38,E15,E,2,0.7
Ingix,38,E15,E,3,0.5
Jackblack,38,E15,E,4,0.5
kleinermunchner,38,E15,E,5,0.4
Beth,38,E15,E,6,0.17
LoffeKarlsson,38,E16,E,1,0.73
Shiz,38,E16,E,2,0.56
harkne,38,E16,E,3,0.5
PreddY,38,E16,E,4,0.42
Katrin90,38,E16,E,5,0.29
Swoosh,38,F1,F,1,0.54
Alphy,38,F1,F,2,0.54
Durgle,38,F1,F,3,0.42
Hamlet the Dane,38,F2,F,1,0.67
ACuriousParadox,38,F2,F,2,0.58
Rozyroz,38,F2,F,3,0.42
Nikkicola11,38,F2,F,4,0.33
troth20,38,F3,F,1,0.7
mattmm,38,F3,F,2,0.62
SilverSmith,38,F3,F,3,0.53
RainbowChalice,38,F3,F,4,0.47
Aharow21,38,F3,F,5,0.42
schorn,38,F3,F,6,0.27
Dominion Beast,38,F4,F,1,0.63
maddogger7,38,F4,F,2,0.53
madronefive,38,F4,F,3,0.53
bjtait15,38,F4,F,4,0.53
Melkordom,38,F4,F,5,0.4
Bob1,38,F4,F,6,0.37
spineflu,38,F5,F,1,0.69
Sydyk,38,F5,F,2,0.67
Provinceable,38,F5,F,3,0.5
areeder808,38,F5,F,4,0.4
isiahw1,38,F5,F,5,0.25
rockitman,38,F6,F,1,0.78
ReedBros,38,F6,F,2,0.77
gfroese,38,F6,F,3,0.5
dfodavid,38,F6,F,4,0.37
SuperGraceless,38,F6,F,5,0.3
DuchyDancer,38,F6,F,6,0.28
_DumbOnion_,38,F7,F,1,0.65
supernick,38,F7,F,2,0.65
bell22,38,F7,F,3,0.63
batmanthehorse,38,F7,F,4,0.43
zomshow,38,F7,F,5,0.37
YodWisdom,38,F7,F,6,0.27
littlestdube,38,F8,F,1,0.63
mcpep4b05,38,F8,F,2,0.6
BloodPlum,38,F8,F,3,0.48
Snowdrop,38,F8,F,4,0.42
mjauron5,38,F8,F,5,0.38
heyroan,38,F9,F,1,0.7
jdizzle,38,F9,F,2,0.58
UNBR34K4BL3,38,F9,F,3,0.55
khalnayak,38,F9,F,4,0.47
jimbobrady,38,F9,F,5,0.43
Flatirons,38,F9,F,6,0.27
Alipata,38,F10,F,1,0.72
chrismertens,38,F10,F,2,0.67
grebst,38,F10,F,3,0.5
Mikebones404,38,F10,F,4,0.11
Hackybaby,38,F11,F,1,0.82
Luin Gor,38,F11,F,2,0.67
iparres,38,F11,F,3,0.5
Marliz3e,38,F11,F,4,0.35
jerosk,38,F11,F,5,0.35
Usernamegottaken,38,F11,F,6,0.32
Cyber28,38,F12,F,1,0.69
phyphor,38,F12,F,2,0.54
tonymen,38,F12,F,3,0.5
Hyogaah,38,F12,F,4,0.42
InspiringLeader,38,F12,F,5,0.35
chocojoe,38,F13,F,1,0.63
OG Patrik,38,F13,F,2,0.58
bonxie,38,F13,F,3,0.54
miso70,38,F13,F,4,0.42
Ray-am83,38,F13,F,5,0.33
RTT,37,A1,A,1,65%
Sicomatic,37,A1,A,2,62%
Bryan,37,A1,A,3,57%
Mic Qsenoch,37,A1,A,4,47%
mikechike,37,A1,A,5,38%
aku chi,37,A1,A,6,32%
E.Honda,37,B1,B,1,67%
nasmith99,37,B1,B,2,67%
Seprix,37,B1,B,3,50%
drsteelhammer,37,B1,B,4,50%
SamE,37,B1,B,5,42%
tufftaeh,37,B1,B,6,25%
xyrix,37,B2,B,1,68%
markus,37,B2,B,2,53%
Burning Skull,37,B2,B,3,48%
tracer,37,B2,B,4,47%
singletee,37,B2,B,5,47%
Puzzle Box,37,B2,B,6,37%
Shakalaki,37,C1,C,1,62%
JNails,37,C1,C,2,57%
gamesou,37,C1,C,3,53%
Lemonspawn,37,C1,C,4,48%
hakha3,37,C1,C,5,47%
707090,37,C1,C,6,33%
kaplane,37,C2,C,1,73%
Anders,37,C2,C,2,58%
Earl,37,C2,C,3,53%
Fircoal,37,C2,C,4,50%
crlundy,37,C2,C,5,38%
lrlusher,37,C2,C,6,27%
wharf_rat,37,C3,C,1,63%
skumpy,37,C3,C,2,60%
pqr4,37,C3,C,3,47%
swordfishtrombone,37,C3,C,4,47%
gloures,37,C3,C,5,43%
bobbydj18,37,C3,C,6,40%
jonts,37,C4,C,1,63%
amoffett11,37,C4,C,2,53%
Rabid,37,C4,C,3,53%
Apostolosoruler,37,C4,C,4,53%
0rpheon,37,C4,C,5,40%
nottoobad,37,C4,C,6,37%
nessuno,37,D1,D,1,63%
Gasku,37,D1,D,2,58%
eh1414,37,D1,D,3,57%
eskoglund,37,D1,D,4,48%
Magyi,37,D1,D,5,40%
Malta,37,D1,D,6,33%
joshnicholas,37,D2,D,1,67%
Jean-Michel,37,D2,D,2,67%
catoftheyear,37,D2,D,3,53%
Micha1980,37,D2,D,4,43%
TonyWild,37,D2,D,5,37%
della,37,D2,D,6,33%
pppppppppp,37,D3,D,1,67%
Gazbag,37,D3,D,2,63%
Schlafi,37,D3,D,3,52%
robertox,37,D3,D,4,43%
Tarecky,37,D3,D,5,42%
Masumaro,37,D3,D,6,33%
topher1588,37,D4,D,1,70%
DaveDave,37,D4,D,2,65%
anovis,37,D4,D,3,53%
bizaff,37,D4,D,4,43%
MtMagus,37,D4,D,5,35%
alion8me,37,D4,D,6,33%
bluey_the_bear,37,D5,D,1,77%
young_nick,37,D5,D,2,70%
missouriben,37,D5,D,3,57%
MVP,37,D5,D,4,48%
jgoyes,37,D5,D,5,33%
GaryOfPgh2,37,D5,D,6,15%
Sharur,37,D6,D,1,73%
jmclaus,37,D6,D,2,65%
nerdbound,37,D6,D,3,63%
