Score,Season,Players,Score,P1,P2,P1 Wins,P2 Wins,Tier
,40,,,Dr_Phibes,karinnl,0,3,H61
,40,,,StavroX,karinnl,1,5,H61
,40,,,Dr_Phibes,karinnl,2,1,H61
,40,,,Donkey-Dude,Dr_Phibes,0,2,H61
,40,,,Dr_Phibes,StavroX,2,1,H61
,40,,,Dr_Phibes,StavroX,0,3,H61
,40,,,Dr_Phibes,JanWafel,1.5,1.5,H61
,40,,,Dr_Phibes,JanWafel,2,1,H61
,40,,,Donkey-Dude,karinnl,5,1,H61
,40,,,miso70,karinnl,4,2,H61
,40,,,Dr_Phibes,miso70,3,3,H61
,40,,,Donkey-Dude,miso70,2,4,H61
,40,,,Donkey-Dude,StavroX,4,2,H61
,40,,,StavroX,miso70,6,0,H61
,40,,,purple_bag,sgraaf,3,3,H62
,40,,,MamaR,sgraaf,0,1,H62
,40,,,sgraaf,MamaR,1,0,H62
,40,,,MamaR,sgraaf,1,0,H62
,40,,,sgraaf,MamaR,0,1,H62
,40,,,MamaR,sgraaf,0,1,H62
,40,,,sgraaf,MamaR,1,0,H62
,40,,,Nikkicola11,purple_bag,2,4,H62
,40,,,sgraaf,Dawg111,2,1,H62
,40,,,MamaR,Dawg111,2,1,H62
,40,,,purple_bag,MamaR,5,1,H62
,40,,,CaptainHorizons,Dawg111,1.5,4.5,H62
,40,,,Dawg111,MamaR,3,0,H62
,40,,,MamaR,CaptainHorizons,0,3,H62
,40,,,MamaR,CaptainHorizons,1.5,1.5,H62
,40,,,sgraaf,CaptainHorizons,4,2,H62
,40,,,purple_bag,Dawg111,3,3,H62
,40,,,purple_bag,CaptainHorizons,5.5,0.5,H62
,40,,,sgraaf,Dawg111,2,1,H62
,40,,,Nikkicola11,CaptainHorizons,2,4,H62
,40,,,Nikkicola11,MamaR,4,2,H62
,40,,,Nikkicola11,sgraaf,2,4,H62
,40,,,Nikkicola11,Dawg111,4,2,H62
,40,,,Daniel Bo,Goody2shoes15,3,3,H63
,40,,,thommyp,Mortesar,5,1,H63
,40,,,Daniel Bo,eddwhite1,1,5,H63
,40,,,Goody2shoes15,eddwhite1,1,5,H63
,40,,,thommyp,eddwhite1,3,3,H63
,40,,,thommyp,Daniel Bo,4,2,H63
,40,,,thommyp,Goody2shoes15,4,2,H63
,40,,,Mortesar,Daniel Bo,3.5,2.5,H63
,40,,,Mortesar,eddwhite1,3,3,H63
,40,,,Mortesar,Goody2shoes15,4,2,H63
,40,,,Hoffnung,cavemanrot,5,1,H64
,40,,,Usernamegottaken,niramsor,3.5,2.5,H64
,40,,,Usernamegottaken,Ray-am83,3,3,H64
,40,,,Usernamegottaken,cavemanrot,1,5,H64
,40,,,Hoffnung,Ray-am83,4,2,H64
,40,,,niramsor,cavemanrot,2,4,H64
,40,,,Usernamegottaken,Hoffnung,4,2,H64
,40,,,Usernamegottaken,Robert_OF,4,2,H64
,40,,,Hoffnung,niramsor,4,2,H64
,40,,,Ray-am83,cavemanrot,4,2,H64
,40,,,Hoffnung,Robert_OF,4,2,H64
,40,,,Robert_OF,cavemanrot,3,3,H64
,40,,,Robert_OF,niramsor,5,1,H64
,40,,,Robert_OF,Ray-am83,4,2,H64
,40,,,niramsor,Ray-am83,2,4,H64
,39,,,Mic Qsenoch,E.Honda,3,3,A1
,39,,,RTT,Sicomatic,4,2,A1
,39,,,Mic Qsenoch,nasmith99,3,3,A1
,39,,,RTT,markus,5,1,A1
,39,,,E.Honda,Sicomatic,5,1,A1
,39,,,wharf_rat,Mic Qsenoch,3,3,A1
,39,,,wharf_rat,E.Honda,3,3,A1
,39,,,Mic Qsenoch,RTT,4,2,A1
,39,,,markus,nasmith99,4,2,A1
,39,,,nasmith99,wharf_rat,4,2,A1
,39,,,Mic Qsenoch,markus,5,1,A1
,39,,,E.Honda,RTT,4,2,A1
,39,,,Sicomatic,markus,3,3,A1
,39,,,wharf_rat,RTT,3,3,A1
,39,,,E.Honda,nasmith99,3,3,A1
,39,,,Mic Qsenoch,Sicomatic,6,0,A1
,39,,,nasmith99,RTT,5,1,A1
,39,,,wharf_rat,markus,5,1,A1
,39,,,nasmith99,Sicomatic,5,1,A1
,39,,,E.Honda,markus,3,3,A1
,39,,,wharf_rat,Sicomatic,2.5,3.5,A1
,39,,,SamE,drsteelhammer,5,1,B1
,39,,,kaplane,drsteelhammer,2,4,B1
,39,,,drsteelhammer,Jean-Michel,3,3,B1
,39,,,SamE,JNails,3,3,B1
,39,,,SamE,Jean-Michel,3.5,2.5,B1
,39,,,drsteelhammer,JNails,3,3,B1
,39,,,kaplane,Bryan,4,2,B1
,39,,,JNails,Jean-Michel,4,2,B1
,39,,,drsteelhammer,Bryan,4,2,B1
,39,,,SamE,kaplane,3,3,B1
,39,,,Bryan,Jean-Michel,6,0,B1
,39,,,JNails,kaplane,4,2,B1
,39,,,Bryan,JNails,2,4,B1
,39,,,Bryan,SamE,4.5,1.5,B1
,39,,,kaplane,Jean-Michel,4,2,B1
,39,,,xyrix,topher1588,3.5,2.5,B2
,39,,,xyrix,Apostolosoruler,4.5,1.5,B2
,39,,,Apostolosoruler,Burning Skull,4.5,1.5,B2
,39,,,Apostolosoruler,topher1588,4,2,B2
,39,,,H.exe,Apostolosoruler,3,3,B2
,39,,,xyrix,Burning Skull,3,3,B2
,39,,,Apostolosoruler,Shakalaki,2,4,B2
,39,,,H.exe,xyrix,4,2,B2
,39,,,H.exe,Burning Skull,3,3,B2
,39,,,xyrix,Shakalaki,5.5,0.5,B2
,39,,,topher1588,Burning Skull,3,3,B2
,39,,,H.exe,Shakalaki,2.5,3.5,B2
,39,,,Burning Skull,Shakalaki,3,3,B2
,39,,,H.exe,topher1588,4.5,1.5,B2
,39,,,topher1588,Shakalaki,4,2,B2
,39,,,skumpy,swordfishtrombone,4,2,C1
,39,,,Personman,swordfishtrombone,2,4,C1
,39,,,gamesou,marfik57,4,2,C1
,39,,,marfik57,swordfishtrombone,1,1,C1
,39,,,marfik57,swordfishtrombone,2,2,C1
,39,,,swordfishtrombone,bluey_the_bear,4,2,C1
,39,,,marfik57,Personman,1,3,C1
,39,,,marfik57,Personman,1,1,C1
,39,,,gamesou,swordfishtrombone,0,6,C1
,39,,,bluey_the_bear,marfik57,4,2,C1
,39,,,skumpy,Personman,3,3,C1
,39,,,Personman,bluey_the_bear,2,2,C1
,39,,,gamesou,Personman,4,2,C1
,39,,,skumpy,marfik57,4,2,C1
,39,,,gamesou,skumpy,5,1,C1
,39,,,bluey_the_bear,Personman,1,1,C1
,39,,,gamesou,bluey_the_bear,6,0,C1
,39,,,bluey_the_bear,skumpy,5,1,C1
,39,,,elementmario222,Lemonspawn,3,3,C2
,39,,,Lemonspawn,crabcat2,0,6,C2
,39,,,Lemonspawn,nessuno,2,4,C2
,39,,,elementmario222,crabcat2,4,2,C2
,39,,,707090,Lemonspawn,4,2,C2
,39,,,tufftaeh,nessuno,3,3,C2
,39,,,crabcat2,tufftaeh,4,2,C2
,39,,,crabcat2,nessuno,4,2,C2
,39,,,crabcat2,young_nick,1,1,C2
,39,,,elementmario222,nessuno,4,2,C2
,39,,,tufftaeh,young_nick,4.5,1.5,C2
,39,,,young_nick,nessuno,5,1,C2
,39,,,707090,tufftaeh,4,2,C2
,39,,,Lemonspawn,tufftaeh,5,1,C2
,39,,,elementmario222,707090,3,3,C2
,39,,,707090,nessuno,5,1,C2
,39,,,elementmario222,tufftaeh,4,2,C2
,39,,,707090,crabcat2,3.5,2.5,C2
,39,,,Lemonspawn,young_nick,5,1,C2
,39,,,young_nick,elementmario222,3,3,C2
,39,,,707090,young_nick,3,3,C2
,39,,,young_nick,crabcat2,1,3,C2
,39,,,catoftheyear,jdawson7,3,3,C3
,39,,,catoftheyear,mikechike,4,2,C3
,39,,,nerdbound,pqr4,5,1,C3
,39,,,catoftheyear,jmclaus,5,1,C3
,39,,,nerdbound,mikechike,4,2,C3
,39,,,pqr4,mikechike,4,2,C3
,39,,,jdawson7,jmclaus,5,1,C3
,39,,,nerdbound,catoftheyear,6,0,C3
,39,,,pqr4,jdawson7,4,2,C3
,39,,,jmclaus,pqr4,3,3,C3
,39,,,Puzzle Box,mikechike,4,2,C3
,39,,,jmclaus,Puzzle Box,3,3,C3
,39,,,nerdbound,jdawson7,1,1,C3
,39,,,nerdbound,jdawson7,4,0,C3
,39,,,mikechike,jmclaus,4,2,C3
,39,,,mikechike,jdawson7,5,1,C3
,39,,,catoftheyear,pqr4,3,3,C3
,39,,,nerdbound,jmclaus,5,1,C3
,39,,,catoftheyear,Puzzle Box,3,3,C3
,39,,,pqr4,Puzzle Box,2,4,C3
,39,,,nerdbound,Puzzle Box,3,3,C3
,39,,,jdawson7,Puzzle Box,5,1,C3
,39,,,aku chi,crlundy,4,2,C4
,39,,,aku chi,Cave-o-sapien,4,2,C4
,39,,,Earl,crlundy,4,2,C4
,39,,,Earl,aku chi,4,2,C4
,39,,,crlundy,Cave-o-sapien,4.5,1.5,C4
,39,,,aku chi,Sharur,5,1,C4
,39,,,singletee,Cave-o-sapien,3,3,C4
,39,,,Sharur,Cave-o-sapien,3,3,C4
,39,,,jonts,aku chi,4,2,C4
,39,,,crlundy,Sharur,4,2,C4
,39,,,singletee,crlundy,5,1,C4
,39,,,Cave-o-sapien,Earl,1,5,C4
,39,,,jonts,Sharur,3,3,C4
,39,,,singletee,Earl,4,2,C4
,39,,,jonts,Earl,5,1,C4
,39,,,singletee,aku chi,4,2,C4
,39,,,jonts,Cave-o-sapien,4,2,C4
,39,,,Sharur,Earl,3,3,C4
,39,,,jonts,crlundy,5,1,C4
,39,,,singletee,Sharur,3,3,C4
,39,,,singletee,jonts,4,2,C4
,39,,,fiercelord,lrlusher,3,2,D1
,39,,,fiercelord,lrlusher,1,0,D1
,39,,,fiercelord,anovis,2,1,D1
,39,,,fiercelord,anovis,2,1,D1
,39,,,Ravenshard,lrlusher,3,3,D1
,39,,,Fircoal,fiercelord,3,1,D1
,39,,,lrlusher,La-Ya,3.5,2.5,D1
,39,,,lrlusher,anovis,3.5,1.5,D1
,39,,,lrlusher,anovis,1,0,D1
,39,,,Ravenshard,fiercelord,4,2,D1
,39,,,La-Ya,fiercelord,3,0,D1
,39,,,La-Ya,fiercelord,2,1,D1
,39,,,Ravenshard,anovis,4,2,D1
,39,,,anovis,Fircoal,2,1,D1
,39,,,Fircoal,lrlusher,5,1,D1
,39,,,La-Ya,anovis,5,1,D1
,39,,,La-Ya,Ravenshard,5,1,D1
,39,,,Fircoal,fiercelord,1,1,D1
,39,,,Fircoal,anovis,2,1,D1
,39,,,Fircoal,Ravenshard,3,3,D1
,39,,,Fircoal,La-Ya,4,2,D1
,39,,,Anders,skizelo,3,3,D2
,39,,,skizelo,hakha3,3,3,D2
,39,,,bobbydj18,nottoobad,3,1,D2
,39,,,nottoobad,MVoltaire,4,2,D2
,39,,,hakha3,MVoltaire,6,0,D2
,39,,,bobbydj18,nottoobad,1,1,D2
,39,,,bobbydj18,MVoltaire,6,0,D2
,39,,,bobbydj18,skizelo,3,3,D2
,39,,,skizelo,MVoltaire,2.5,3.5,D2
,39,,,skizelo,nottoobad,4,2,D2
,39,,,bobbydj18,Anders,4,2,D2
,39,,,Anders,MVoltaire,5,1,D2
,39,,,hakha3,Anders,4,2,D2
,39,,,bobbydj18,hakha3,5,1,D2
,39,,,Anders,nottoobad,4,2,D2
,39,,,nottoobad,hakha3,3,3,D2
,39,,,Gazbag,rsilverstein12,4,2,D3
,39,,,rsilverstein12,LaLight,4,2,D3
,39,,,rsilverstein12,Spiraler,6,0,D3
,39,,,LaLight,Gazbag,5,1,D3
,39,,,Spiraler,Sharapopovamaria,4,2,D3
,39,,,rsilverstein12,missouriben,5,1,D3
,39,,,Sharapopovamaria,missouriben,3,3,D3
,39,,,Gazbag,Sharapopovamaria,3.5,2.5,D3
,39,,,missouriben,Spiraler,3.5,2.5,D3
,39,,,LaLight,Sharapopovamaria,5,1,D3
,39,,,LaLight,Spiraler,4,2,D3
,39,,,LaLight,missouriben,5,1,D3
,39,,,rsilverstein12,Sharapopovamaria,4,2,D3
,39,,,Gazbag,Spiraler,4,2,D3
,39,,,Gazbag,missouriben,4,2,D3
,39,,,sdrawkcab,pppppppppp,3,3,D4
,39,,,pppppppppp,sab4005,4,2,D4
,39,,,sdrawkcab,khz,2,1,D4
,39,,,pppppppppp,khz,5,1,D4
,39,,,sab4005,sdrawkcab,1,1,D4
,39,,,sdrawkcab,sab4005,2,2,D4
,39,,,sdrawkcab,khz,1,2,D4
,39,,,khz,Gasku,4,2,D4
,39,,,khz,amoffett11,0,6,D4
,39,,,sdrawkcab,Gasku,4,2,D4
,39,,,sab4005,khz,4,2,D4
,39,,,sab4005,Gasku,3,3,D4
,39,,,sab4005,amoffett11,3.5,2.5,D4
,39,,,amoffett11,sdrawkcab,5,1,D4
,39,,,amoffett11,Gasku,4,2,D4
,39,,,pppppppppp,amoffett11,4,2,D4
,39,,,pppppppppp,Gasku,1,1,D4
,39,,,pppppppppp,Gasku,2,2,D4
,39,,,Micha1980,Card Master,3,3,E1
,39,,,della,Shiz,4,2,E1
,39,,,della,Card Master,2,3,E1
,39,,,Shiz,Card Master,3,3,E1
,39,,,Micha1980,Shiz,4,2,E1
,39,,,Magyi,Card Master,4,2,E1
,39,,,Magyi,Shiz,3,3,E1
,39,,,dryope,Shiz,2,1,E1
,39,,,dryope,Shiz,2,1,E1
,39,,,Micha1980,dryope,3,3,E1
,39,,,Micha1980,Magyi,4,2,E1
,39,,,Magyi,della,4,2,E1
,39,,,della,Card Master,0,1,E1
,39,,,Micha1980,della,4,2,E1
,39,,,dryope,Card Master,0,2,E1
,39,,,Card Master,dryope,3,1,E1
,39,,,Magyi,dryope,5,1,E1
,39,,,dryope,della,3,0,E1
,39,,,dryope,della,1,2,E1
,39,,,SimonWyeJR,Napoleon1805,1,2,E2
,39,,,SimonWyeJR,mistgun,4,2,E2
,39,,,SimonWyeJR,robertox,2,1,E2
,39,,,Jimmmy,ced,3.5,2.5,E2
,39,,,SimonWyeJR,Napoleon1805,2,1,E2
,39,,,34Witches,Napoleon1805,3,3,E2
,39,,,ced,Napoleon1805,6,0,E2
,39,,,34Witches,Jimmmy,1,2,E2
,39,,,ced,robertox,5,1,E2
,39,,,Jimmmy,34Witches,1,2,E2
,39,,,Jimmmy,robertox,2,4,E2
,39,,,SimonWyeJR,robertox,2,1,E2
,39,,,SimonWyeJR,ced,5,1,E2
,39,,,Napoleon1805,robertox,4,2,E2
,39,,,SimonWyeJR,Jimmmy,2,4,E2
,39,,,Napoleon1805,mistgun,0,3,E2
,39,,,Napoleon1805,mistgun,1,2,E2
,39,,,Jimmmy,Napoleon1805,3,3,E2
,39,,,34Witches,robertox,2,4,E2
,39,,,mistgun,robertox,3,3,E2
,39,,,Jimmmy,mistgun,4,2,E2
,39,,,ced,34Witches,4,0,E2
,39,,,ced,34Witches,1,1,E2
,39,,,SimonWyeJR,34Witches,4,2,E2
,39,,,34Witches,mistgun,3.5,2.5,E2
,39,,,mistgun,ced,3.5,2.5,E2
,39,,,Malta,MVP,1,5,E3
,39,,,malmerung,MVP,2,4,E3
,39,,,sweetjohn33,malmerung,6,0,E3
,39,,,alibby1152,eh1414,5,1,E3
,39,,,malmerung,Malta,3,3,E3
,39,,,Host,MVP,4,2,E3
,39,,,sweetjohn33,MVP,4,2,E3
,39,,,Malta,alibby1152,3,3,E3
,39,,,malmerung,Host,5,1,E3
,39,,,alibby1152,sweetjohn33,3,3,E3
,39,,,MVP,alibby1152,3,3,E3
,39,,,Malta,Host,1,5,E3
,39,,,sweetjohn33,Malta,5,1,E3
,39,,,alibby1152,malmerung,4,2,E3
,39,,,eh1414,Host,3,0,E3
,39,,,eh1414,malmerung,6,0,E3
,39,,,eh1414,sweetjohn33,4,2,E3
,39,,,eh1414,Host,1.5,1.5,E3
,39,,,Host,sweetjohn33,0.5,2.5,E3
,39,,,eh1414,Malta,4,2,E3
,39,,,Host,sweetjohn33,1,2,E3
,39,,,Host,alibby1152,3,3,E3
,39,,,MVP,eh1414,2,4,E3
,39,,,JPreto,stonedmason,4,2,E4
,39,,,stonedmason,graceg,3,3,E4
,39,,,JPreto,graceg,4,2,E4
,39,,,TonyWild,JPreto,6,0,E4
,39,,,TonyWild,graceg,4,2,E4
,39,,,stonedmason,topAAs,2,4,E4
,39,,,hierarch,graceg,3.5,2.5,E4
,39,,,TonyWild,stonedmason,4.5,1.5,E4
,39,,,TonyWild,topAAs,2,4,E4
,39,,,JPreto,topAAs,3.5,2.5,E4
,39,,,graceg,topAAs,3.5,2.5,E4
,39,,,hierarch,TonyWild,4,2,E4
,39,,,hierarch,JPreto,3,3,E4
,39,,,topAAs,hierarch,4,2,E4
,39,,,hierarch,stonedmason,4,2,E4
,39,,,schadd,Moonshadow70,3,0,E5
,39,,,vmaria22,Luther,2,2,E5
,39,,,Luther,vmaria22,2,0,E5
,39,,,Luther,DividedSpy,2,2,E5
,39,,,schadd,vmaria22,5,1,E5
,39,,,Saaket,DividedSpy,0,1,E5
,39,,,DividedSpy,Saaket,1,0,E5
,39,,,Saaket,DividedSpy,1,0,E5
,39,,,DividedSpy,Saaket,0,1,E5
,39,,,schadd,Moonshadow70,3,0,E5
,39,,,schadd,Luther,3,1,E5
,39,,,Moonshadow70,vmaria22,3,0,E5
,39,,,Moonshadow70,Luther,0,3,E5
,39,,,schadd,Luther,1,1,E5
,39,,,Luther,Moonshadow70,0,1,E5
,39,,,vmaria22,Moonshadow70,2,1,E5
,39,,,Saaket,vmaria22,5,1,E5
,39,,,DividedSpy,vmaria22,0,1,E5
,39,,,vmaria22,DividedSpy,1,0,E5
,39,,,DividedSpy,vmaria22,1,0,E5
,39,,,vmaria22,DividedSpy,1,0,E5
,39,,,DividedSpy,vmaria22,1,0,E5
,39,,,vmaria22,DividedSpy,0,1,E5
,39,,,bizaff,vmaria22,3,3,E5
,39,,,schadd,Saaket,2,2,E5
,39,,,schadd,Saaket,2,0,E5
,39,,,DividedSpy,Moonshadow70,2,1,E5
,39,,,DividedSpy,Luther,2,0,E5
,39,,,schadd,DividedSpy,4,2,E5
,39,,,Moonshadow70,Luther,2,0,E5
,39,,,DividedSpy,Moonshadow70,3,0,E5
,39,,,Luther,Saaket,0,3,E5
,39,,,Moonshadow70,Saaket,0,3,E5
,39,,,Moonshadow70,Saaket,1,2,E5
,39,,,schadd,bizaff,6,0,E5
,39,,,Moonshadow70,bizaff,2,1,E5
,39,,,bizaff,Luther,2,1,E5
,39,,,Luther,Saaket,0,3,E5
,39,,,DividedSpy,bizaff,2,0,E5
,39,,,bizaff,Luther,3,0,E5
,39,,,Moonshadow70,bizaff,2,1,E5
,39,,,Saaket,bizaff,3,3,E5
,39,,,Saaket,DividedSpy,2,0,E5
,39,,,DividedSpy,bizaff,4,0,E5
,39,,,mstang107,DumpTruck82,3,1,E6
,39,,,FarmerBen,folivora,3,0,E6
,39,,,mstang107,DumpTruck82,0,2,E6
,39,,,FarmerBen,S_Smart,4,2,E6
,39,,,DumpTruck82,FarmerBen,1,0,E6
,39,,,mstang107,S_Smart,1.5,4.5,E6
,39,,,FarmerBen,mstang107,2,1,E6
,39,,,mstang107,FarmerBen,2,1,E6
,39,,,ricardo.thaler,FarmerBen,2,1,E6
,39,,,DumpTruck82,S_Smart,1,5,E6
,39,,,folivora,FarmerBen,2,1,E6
,39,,,folivora,S_Smart,2,3,E6
,39,,,FarmerBen,oshiimine,4,2,E6
,39,,,oshiimine,DumpTruck82,4,2,E6
,39,,,folivora,S_Smart,1,0,E6
,39,,,ricardo.thaler,FarmerBen,1,2,E6
,39,,,folivora,DumpTruck82,1,2,E6
,39,,,folivora,DumpTruck82,2,1,E6
,39,,,ricardo.thaler,oshiimine,4,2,E6
,39,,,folivora,oshiimine,3,0,E6
,39,,,mstang107,ricardo.thaler,5,1,E6
,39,,,FarmerBen,DumpTruck82,3,2,E6
,39,,,folivora,oshiimine,3,0,E6
,39,,,folivora,ricardo.thaler,1,1,E6
,39,,,mstang107,folivora,1,2,E6
,39,,,oshiimine,S_Smart,2,4,E6
,39,,,folivora,mstang107,2,1,E6
,39,,,mstang107,oshiimine,4,2,E6
,39,,,CoweringCow,DDL,4,2,E7
,39,,,TrinaCat,DaveDave,3,3,E7
,39,,,TrinaCat,CoweringCow,4,2,E7
,39,,,CoweringCow,DaveDave,2,4,E7
,39,,,CoweringCow,EyeVanMaliceSon,4,2,E7
,39,,,DDL,TrinaCat,5,1,E7
,39,,,DaveDave,Yodzeity,4,2,E7
,39,,,jppbkm,TrinaCat,5,1,E7
,39,,,DaveDave,jppbkm,4,2,E7
,39,,,DaveDave,DDL,3,3,E7
,39,,,DaveDave,EyeVanMaliceSon,5,1,E7
,39,,,Yodzeity,DDL,3,3,E7
,39,,,Yodzeity,CoweringCow,5,1,E7
,39,,,TrinaCat,Yodzeity,4,2,E7
,39,,,TrinaCat,EyeVanMaliceSon,3,3,E7
,39,,,jppbkm,CoweringCow,5,1,E7
,39,,,jppbkm,DDL,4,2,E7
,39,,,jppbkm,EyeVanMaliceSon,5,1,E7
,39,,,jppbkm,Yodzeity,3,3,E7
,39,,,EyeVanMaliceSon,Yodzeity,2,4,E7
,39,,,EyeVanMaliceSon,DDL,3,3,E7
,39,,,catstealer419,NBSchlueter,3,3,E8
,39,,,GaryOfPgh2,eskoglund,3,0,E8
,39,,,eskoglund,NBSchlueter,3,3,E8
,39,,,eskoglund,catstealer419,2,4,E8
,39,,,eskoglund,Gold22,3,3,E8
,39,,,GaryOfPgh2,Redly,3,3,E8
,39,,,GaryOfPgh2,eskoglund,1,2,E8
,39,,,eskoglund,knaacku,1,5,E8
,39,,,GaryOfPgh2,NBSchlueter,2,2,E8
,39,,,Gold22,GaryOfPgh2,4,2,E8
,39,,,knaacku,GaryOfPgh2,3,0,E8
,39,,,NBSchlueter,Gold22,4.5,1.5,E8
,39,,,knaacku,GaryOfPgh2,2.5,0.5,E8
,39,,,catstealer419,GaryOfPgh2,4,2,E8
,39,,,knaacku,Gold22,6,0,E8
,39,,,GaryOfPgh2,NBSchlueter,2,0,E8
,39,,,NBSchlueter,knaacku,3.5,2.5,E8
,39,,,Redly,catstealer419,1,5,E8
,39,,,NBSchlueter,Redly,5,1,E8
,39,,,catstealer419,Gold22,6,0,E8
,39,,,knaacku,catstealer419,2,4,E8
,39,,,knaacku,Redly,6,0,E8
,39,,,eskoglund,Redly,4,2,E8
,39,,,Gold22,Redly,3,3,E8
,39,,,namek,oemel09,5,1,F1
,39,,,Acalc79,oemel09,3.5,2.5,F1
,39,,,namek,Acalc79,3,3,F1
,39,,,namek,Ares,4,2,F1
,39,,,Livo,namek,3,3,F1
,39,,,Livo,oemel09,1.5,4.5,F1
,39,,,Acalc79,Ares,0,2,F1
,39,,,Acalc79,Ares,2,2,F1
,39,,,oemel09,Ares,5,1,F1
,39,,,mikedolph,oemel09,0,4,F1
,39,,,mikedolph,oemel09,1,1,F1
,39,,,namek,mikedolph,5,1,F1
,39,,,mikedolph,Ares,2,4,F1
,39,,,Acalc79,mikedolph,4,2,F1
,39,,,mikedolph,Livo,3,3,F1
,39,,,Livo,Ares,0,6,F1
,39,,,Livo,Acalc79,3,3,F1
,39,,,Ingix,Jonas92,4,2,F2
,39,,,ravivas,Ingix,3,3,F2
,39,,,Jonas92,ereboss,2,4,F2
,39,,,harkne,Risolan,5,1,F2
,39,,,ereboss,Ingix,5,1,F2
,39,,,harkne,Iras42,0,1,F2
,39,,,harkne,Iras42,2,1,F2
,39,,,Risolan,Ingix,3,3,F2
,39,,,ravivas,Risolan,4,2,F2
,39,,,harkne,Iras42,1,1,F2
,39,,,ravivas,Iras42,4,1,F2
,39,,,ravivas,Iras42,1,0,F2
,39,,,ravivas,harkne,4,2,F2
,39,,,Ingix,harkne,3,0,F2
,39,,,harkne,Ingix,2,1,F2
,39,,,ravivas,Jonas92,5.5,0.5,F2
,39,,,Iras42,Jonas92,5,1,F2
,39,,,harkne,ereboss,5,1,F2
,39,,,Ingix,Iras42,2,4,F2
,39,,,ravivas,ereboss,6,0,F2
,39,,,harkne,Jonas92,6,0,F2
,39,,,Iras42,ereboss,4,2,F2
,39,,,sparrowhawk73,mikaelsson,1,1,F3
,39,,,MtMagus,mikaelsson,3,3,F3
,39,,,mikaelsson,UltimateGeek,1,1,F3
,39,,,universalflamez,UltimateGeek,4,2,F3
,39,,,sparrowhawk73,UltimateGeek,3,3,F3
,39,,,mikaelsson,UltimateGeek,2.5,1.5,F3
,39,,,scolapasta,Jackblack,1,1,F3
,39,,,mikaelsson,sparrowhawk73,1,1,F3
,39,,,scolapasta,Jackblack,2,0,F3
,39,,,MtMagus,sparrowhawk73,1,5,F3
,39,,,MtMagus,UltimateGeek,2,4,F3
,39,,,scolapasta,universalflamez,2,0,F3
,39,,,universalflamez,Jackblack,2,0,F3
,39,,,Jackblack,mikaelsson,0,3,F3
,39,,,scolapasta,sparrowhawk73,2,0,F3
,39,,,MtMagus,scolapasta,3,3,F3
,39,,,sparrowhawk73,Jackblack,2,1,F3
,39,,,scolapasta,Jackblack,1,1,F3
,39,,,scolapasta,UltimateGeek,2,0,F3
,39,,,universalflamez,Jackblack,4,0,F3
,39,,,scolapasta,sparrowhawk73,3,1,F3
,39,,,universalflamez,MtMagus,4,2,F3
,39,,,Jackblack,sparrowhawk73,1,2,F3
,39,,,mikaelsson,sparrowhawk73,0,2,F3
,39,,,mikaelsson,universalflamez,3,3,F3
,39,,,sparrowhawk73,universalflamez,5,1,F3
,39,,,scolapasta,mikaelsson,2,0,F3
,39,,,scolapasta,mikaelsson,2,0,F3
,39,,,universalflamez,scolapasta,3,1,F3
,39,,,MtMagus,Jackblack,5,1,F3
,39,,,scolapasta,UltimateGeek,1,1,F3
,39,,,mikaelsson,scolapasta,2,0,F3
,39,,,scolapasta,UltimateGeek,1,1,F3
,39,,,UltimateGeek,Jackblack,1,0,F3
,39,,,UltimateGeek,Jackblack,2,1,F3
,39,,,mikaelsson,Jackblack,3,0,F3
,39,,,UltimateGeek,Jackblack,1,1,F3
,39,,,Savaahn,blablablabla,1,1,F4
,39,,,blablablabla,bladebandit,1.5,4.5,F4
,39,,,Thabo,stencrad,2,1,F4
,39,,,Schlafi,Thabo,2,2,F4
,39,,,Thabo,blablablabla,1,3,F4
,39,,,Schlafi,Thabo,1,1,F4
,39,,,Thabo,Savaahn,2,0,F4
,39,,,Savaahn,blablablabla,1,3,F4
,39,,,blablablabla,Thabo,0.5,1.5,F4
,39,,,bladebandit,Schlafi,1,1,F4
,39,,,bladebandit,Schlafi,2,2,F4
,39,,,bladebandit,Thabo,3,3,F4
,39,,,bladebandit,Savaahn,2,1,F4
,39,,,bladebandit,Savaahn,2,1,F4
,39,,,Thabo,stencrad,2,1,F4
,39,,,Schlafi,stencrad,5,1,F4
,39,,,Savaahn,Schlafi,3,3,F4
,39,,,Thabo,Savaahn,3,1,F4
,39,,,Schlafi,blablablabla,2,1,F4
,39,,,blablablabla,Schlafi,1,2,F4
,39,,,real77,scottc,1,0,F5
,39,,,scottc,real77,1,0,F5
,39,,,the jesters girl,scottc,0,1,F5
,39,,,the jesters girl,real77,1,0,F5
,39,,,real77,scottc,1,0,F5
,39,,,scottc,real77,1,0,F5
,39,,,Nez477,the jesters girl,2,0,F5
,39,,,the jesters girl,Nez477,2,0,F5
,39,,,hoget10,the jesters girl,1,1,F5
,39,,,real77,scottc,0.5,0.5,F5
,39,,,scottc,real77,0,1,F5
,39,,,the jesters girl,hoget10,1,1,F5
,39,,,the jesters girl,real77,1,0,F5
,39,,,real77,jgoyes,3.5,2.5,F5
,39,,,the jesters girl,Nez477,1,1,F5
,39,,,hoget10,the jesters girl,1,0,F5
